267608 K00371 90.0
267608 K00372 90.0
267608 K00373 90.0
267608 K00374 90.0
267608 K00376 90.0
267608 K00844 85.0
267608 K02164 85.0
267608 K02305 85.0
267608 K02448 85.0
267608 K02567 85.0
267608 K02568 85.0
267608 K02570 85.0
267608 K02571 85.0
267608 K03385 85.0
267608 K04017 85.0
267608 K04018 85.0
267608 K04561 90.0
267608 K04747 85.0
267608 K04748 85.0
267608 K05601 85.0
267608 K10534 85.0
267608 K12264 85.0
267608 K12265 85.0
267608 K12266 90.0
267608 K15864 85.0
267608 K15876 85.0
267608 K15877 85.0
267608 K17877 85.0
267608 K19339 90.0
267608 K19343 85.0
267608 K26138 85.0
267608 K26139 90.0
216595 K00360 85.0
216595 K00361 85.0
216595 K00362 90.0
216595 K00363 90.0
216595 K00366 85.0
216595 K00367 85.0
216595 K00368 85.0
216595 K00370 85.0
216595 K00371 85.0
216595 K00372 85.0
216595 K00373 85.0
216595 K00374 85.0
216595 K00376 85.0
216595 K00844 85.0
216595 K02164 85.0
216595 K02305 85.0
216595 K02448 85.0
216595 K02567 85.0
216595 K02568 85.0
216595 K02570 85.0
216595 K02571 85.0
216595 K03385 85.0
216595 K04017 85.0
216595 K04018 85.0
216595 K04561 85.0
216595 K04747 85.0
216595 K04748 85.0
216595 K05601 85.0
216595 K10534 85.0
216595 K12264 85.0
216595 K12265 85.0
216595 K12266 90.0
216595 K15864 85.0
216595 K15876 85.0
216595 K15877 85.0
216595 K17877 85.0
216595 K19339 85.0
216595 K19343 85.0
216595 K26138 85.0
216595 K26139 85.0
272558 K00360 85.0
272558 K00361 85.0
272558 K00362 85.0
272558 K00363 85.0
272558 K00366 85.0
272558 K00367 85.0
272558 K00368 85.0
272558 K00370 85.0
272558 K00371 85.0
272558 K00372 90.0
272558 K00373 85.0
272558 K00374 85.0
272558 K00376 85.0
272558 K00844 85.0
272558 K02164 85.0
272558 K02305 85.0
272558 K02448 85.0
272558 K02567 85.0
272558 K02568 85.0
272558 K02570 85.0
272558 K02571 85.0
272558 K03385 85.0
272558 K04017 85.0
272558 K04018 85.0
272558 K04561 85.0
272558 K04747 85.0
272558 K04748 85.0
272558 K05601 85.0
272558 K10534 85.0
272558 K12264 85.0
272558 K12265 85.0
272558 K12266 85.0
272558 K15864 85.0
272558 K15876 85.0
272558 K15877 85.0
272558 K17877 85.0
272558 K19339 85.0
272558 K19343 85.0
272558 K26138 90.0
272558 K26139 90.0
176279 K00360 85.0
176279 K00361 85.0
176279 K00362 85.0
176279 K00363 85.0
176279 K00366 85.0
176279 K00367 85.0
176279 K00368 85.0
176279 K00370 90.0
176279 K00371 90.0
176279 K00372 85.0
176279 K00373 90.0
176279 K00374 90.0
176279 K00376 85.0
176279 K00844 85.0
176279 K02164 85.0
176279 K02305 85.0
176279 K02448 85.0
176279 K02567 85.0
176279 K02568 85.0
176279 K02570 85.0
176279 K02571 85.0
176279 K03385 85.0
176279 K04017 85.0
176279 K04018 85.0
176279 K04561 85.0
176279 K04747 85.0
176279 K04748 85.0
176279 K05601 85.0
176279 K10534 85.0
176279 K12264 85.0
176279 K12265 85.0
176279 K12266 85.0
176279 K15864 85.0
176279 K15876 85.0
176279 K15877 85.0
176279 K17877 85.0
176279 K19339 85.0
176279 K19343 85.0
176279 K26138 90.0
176279 K26139 90.0
205922 K00360 85.0
205922 K00361 85.0
205922 K00362 85.0
205922 K00363 85.0
205922 K00366 85.0
205922 K00367 85.0
205922 K00368 85.0
205922 K00370 85.0
205922 K00371 85.0
205922 K00372 90.0
205922 K00373 85.0
205922 K00374 85.0
205922 K00376 85.0
205922 K00844 85.0
205922 K02164 85.0
205922 K02305 85.0
205922 K02448 85.0
205922 K02567 85.0
205922 K02568 85.0
205922 K02570 85.0
205922 K02571 85.0
205922 K03385 85.0
205922 K04017 85.0
205922 K04018 85.0
205922 K04561 85.0
205922 K04747 85.0
205922 K04748 85.0
205922 K05601 85.0
205922 K10534 85.0
205922 K12264 85.0
205922 K12265 85.0
205922 K12266 90.0
205922 K15864 85.0
205922 K15876 85.0
205922 K15877 85.0
205922 K17877 85.0
205922 K19339 85.0
205922 K19343 85.0
205922 K26138 90.0
205922 K26139 90.0
232721 K00360 85.0
232721 K00361 85.0
232721 K00362 85.0
232721 K00363 85.0
232721 K00366 85.0
232721 K00367 85.0
232721 K00368 85.0
232721 K00370 85.0
232721 K00371 85.0
232721 K00372 85.0
232721 K00373 85.0
232721 K00374 85.0
232721 K00376 85.0
232721 K00844 85.0
232721 K02164 85.0
232721 K02305 85.0
232721 K02448 85.0
232721 K02567 85.0
232721 K02568 85.0
232721 K02570 85.0
232721 K02571 85.0
232721 K03385 85.0
232721 K04017 85.0
232721 K04018 85.0
232721 K04561 85.0
232721 K04747 85.0
232721 K04748 85.0
232721 K05601 85.0
232721 K10534 85.0
232721 K12264 85.0
232721 K12265 85.0
232721 K12266 85.0
232721 K15864 85.0
232721 K15876 85.0
232721 K15877 85.0
232721 K17877 85.0
232721 K19339 85.0
232721 K19343 85.0
232721 K26138 85.0
232721 K26139 85.0
398578 K00360 85.0
398578 K00361 85.0
398578 K00362 90.0
398578 K00363 90.0
398578 K00366 85.0
398578 K00367 85.0
398578 K00368 85.0
398578 K00370 90.0
398578 K00371 90.0
398578 K00372 90.0
398578 K00373 90.0
398578 K00374 90.0
398578 K00376 85.0
398578 K00844 85.0
398578 K02164 85.0
398578 K02305 85.0
398578 K02448 90.0
398578 K02567 85.0
398578 K02568 85.0
398578 K02570 85.0
398578 K02571 85.0
398578 K03385 85.0
398578 K04017 85.0
398578 K04018 85.0
398578 K04561 85.0
398578 K04747 85.0
398578 K04748 90.0
398578 K05601 85.0
398578 K10534 85.0
398578 K12264 85.0
398578 K12265 85.0
398578 K12266 90.0
398578 K15864 85.0
398578 K15876 85.0
398578 K15877 85.0
398578 K17877 85.0
398578 K19339 85.0
398578 K19343 85.0
398578 K26138 85.0
398578 K26139 90.0
391008 K00360 85.0
391008 K00361 85.0
391008 K00362 85.0
391008 K00363 85.0
391008 K00366 85.0
391008 K00367 85.0
391008 K00368 85.0
391008 K00370 90.0
391008 K00371 90.0
391008 K00372 85.0
391008 K00373 90.0
391008 K00374 90.0
391008 K00376 85.0
391008 K00844 85.0
391008 K02164 85.0
391008 K02305 85.0
391008 K02448 85.0
391008 K02567 85.0
391008 K02568 85.0
391008 K02570 85.0
391008 K02571 85.0
391008 K03385 85.0
391008 K04017 85.0
391008 K04018 85.0
391008 K04561 85.0
391008 K04747 85.0
391008 K04748 85.0
391008 K05601 85.0
391008 K10534 85.0
391008 K12264 85.0
391008 K12265 85.0
391008 K12266 85.0
391008 K15864 85.0
391008 K15876 85.0
391008 K15877 85.0
391008 K17877 85.0
391008 K19339 85.0
391008 K19343 85.0
391008 K26138 85.0
391008 K26139 85.0
418699 K00360 85.0
418699 K00361 85.0
418699 K00362 90.0
418699 K00363 90.0
418699 K00366 85.0
418699 K00367 85.0
418699 K00368 85.0
418699 K00370 85.0
418699 K00371 85.0
418699 K00372 90.0
418699 K00373 85.0
418699 K00374 85.0
418699 K00376 90.0
418699 K00844 85.0
418699 K02164 85.0
418699 K02305 90.0
418699 K02448 90.0
418699 K02567 90.0
418699 K02568 90.0
418699 K02570 90.0
418699 K02571 90.0
418699 K03385 85.0
418699 K04017 85.0
418699 K04018 85.0
418699 K04561 90.0
418699 K04747 85.0
418699 K04748 90.0
418699 K05601 85.0
418699 K10534 85.0
418699 K12264 85.0
418699 K12265 85.0
418699 K12266 85.0
418699 K15864 85.0
418699 K15876 85.0
418699 K15877 85.0
418699 K17877 85.0
418699 K19339 90.0
418699 K19343 85.0
418699 K26138 85.0
418699 K26139 85.0
522373 K00360 85.0
522373 K00361 85.0
522373 K00362 85.0
522373 K00363 85.0
522373 K00366 85.0
522373 K00367 85.0
522373 K00368 85.0
522373 K00370 90.0
522373 K00371 90.0
522373 K00372 85.0
522373 K00373 90.0
522373 K00374 90.0
522373 K00376 85.0
522373 K00844 85.0
522373 K02164 85.0
522373 K02305 85.0
522373 K02448 85.0
522373 K02567 85.0
522373 K02568 85.0
522373 K02570 85.0
522373 K02571 85.0
522373 K03385 85.0
522373 K04017 85.0
522373 K04018 85.0
522373 K04561 85.0
522373 K04747 85.0
522373 K04748 85.0
522373 K05601 85.0
522373 K10534 85.0
522373 K12264 85.0
522373 K12265 85.0
522373 K12266 85.0
522373 K15864 85.0
522373 K15876 85.0
522373 K15877 85.0
522373 K17877 85.0
522373 K19339 85.0
522373 K19343 85.0
522373 K26138 85.0
522373 K26139 85.0
688245 K00360 85.0
688245 K00361 85.0
688245 K00362 85.0
688245 K00363 85.0
688245 K00366 85.0
688245 K00367 85.0
688245 K00368 85.0
688245 K00370 85.0
688245 K00371 85.0
688245 K00372 85.0
688245 K00373 85.0
688245 K00374 85.0
688245 K00376 85.0
688245 K00844 85.0
688245 K02164 85.0
688245 K02305 85.0
688245 K02448 85.0
688245 K02567 85.0
688245 K02568 85.0
688245 K02570 85.0
688245 K02571 85.0
688245 K03385 85.0
688245 K04017 85.0
688245 K04018 85.0
688245 K04561 85.0
688245 K04747 85.0
688245 K04748 85.0
688245 K05601 85.0
688245 K10534 85.0
688245 K12264 85.0
688245 K12265 85.0
688245 K12266 85.0
688245 K15864 85.0
688245 K15876 85.0
688245 K15877 85.0
688245 K17877 85.0
688245 K19339 85.0
688245 K19343 85.0
688245 K26138 85.0
688245 K26139 85.0
757424 K00360 85.0
757424 K00361 85.0
757424 K00362 90.0
757424 K00363 90.0
757424 K00366 85.0
757424 K00367 85.0
757424 K00368 85.0
757424 K00370 90.0
757424 K00371 90.0
757424 K00372 90.0
757424 K00373 90.0
757424 K00374 90.0
757424 K00376 85.0
757424 K00844 85.0
757424 K02164 85.0
757424 K02305 85.0
757424 K02448 85.0
757424 K02567 85.0
757424 K02568 85.0
757424 K02570 85.0
757424 K02571 85.0
757424 K03385 85.0
757424 K04017 85.0
757424 K04018 85.0
757424 K04561 85.0
757424 K04747 85.0
757424 K04748 85.0
757424 K05601 85.0
757424 K10534 85.0
757424 K12264 85.0
757424 K12265 85.0
757424 K12266 90.0
757424 K15864 85.0
757424 K15876 85.0
757424 K15877 85.0
757424 K17877 85.0
757424 K19339 85.0
757424 K19343 85.0
757424 K26138 85.0
757424 K26139 90.0
742013 K00360 85.0
742013 K00361 85.0
742013 K00362 90.0
742013 K00363 90.0
742013 K00366 85.0
742013 K00367 85.0
742013 K00368 85.0
742013 K00370 90.0
742013 K00371 90.0
742013 K00372 90.0
742013 K00373 90.0
742013 K00374 90.0
742013 K00376 85.0
742013 K00844 85.0
742013 K02164 85.0
742013 K02305 85.0
742013 K02448 90.0
742013 K02567 85.0
742013 K02568 85.0
742013 K02570 85.0
742013 K02571 85.0
742013 K03385 85.0
742013 K04017 85.0
742013 K04018 85.0
742013 K04561 85.0
742013 K04747 85.0
742013 K04748 90.0
742013 K05601 85.0
742013 K10534 85.0
742013 K12264 85.0
742013 K12265 85.0
742013 K12266 90.0
742013 K15864 85.0
742013 K15876 85.0
742013 K15877 85.0
742013 K17877 85.0
742013 K19339 85.0
742013 K19343 85.0
742013 K26138 85.0
742013 K26139 90.0
1114970 K00360 85.0
1114970 K00361 85.0
1114970 K00362 90.0
1114970 K00363 90.0
1114970 K00366 85.0
1114970 K00367 85.0
1114970 K00368 85.0
1114970 K00370 90.0
1114970 K00371 90.0
1114970 K00372 90.0
1114970 K00373 90.0
1114970 K00374 90.0
1114970 K00376 90.0
1114970 K00844 85.0
1114970 K02164 90.0
1114970 K02305 90.0
1114970 K02448 90.0
1114970 K02567 90.0
1114970 K02568 90.0
1114970 K02570 90.0
1114970 K02571 90.0
1114970 K03385 85.0
1114970 K04017 85.0
1114970 K04018 85.0
1114970 K04561 90.0
1114970 K04747 85.0
1114970 K04748 90.0
1114970 K05601 85.0
1114970 K10534 85.0
1114970 K12264 90.0
1114970 K12265 90.0
1114970 K12266 90.0
1114970 K15864 90.0
1114970 K15876 85.0
1114970 K15877 85.0
1114970 K17877 85.0
1114970 K19339 90.0
1114970 K19343 85.0
1114970 K26138 90.0
1114970 K26139 90.0
1144306 K00360 85.0
1144306 K00361 85.0
1144306 K00362 85.0
1144306 K00363 85.0
1144306 K00366 85.0
1144306 K00367 85.0
1144306 K00368 85.0
1144306 K00370 85.0
1144306 K00371 85.0
1144306 K00372 90.0
1144306 K00373 85.0
1144306 K00374 85.0
1144306 K00376 85.0
1144306 K00844 85.0
1144306 K02164 85.0
1144306 K02305 85.0
1144306 K02448 85.0
1144306 K02567 85.0
1144306 K02568 85.0
1144306 K02570 85.0
1144306 K02571 85.0
1144306 K03385 85.0
1144306 K04017 85.0
1144306 K04018 85.0
1144306 K04561 85.0
1144306 K04747 85.0
1144306 K04748 85.0
1144306 K05601 85.0
1144306 K10534 85.0
1144306 K12264 85.0
1144306 K12265 85.0
1144306 K12266 85.0
1144306 K15864 85.0
1144306 K15876 85.0
1144306 K15877 85.0
1144306 K17877 85.0
1144306 K19339 85.0
1144306 K19343 85.0
1144306 K26138 87.0
1144306 K26139 90.0
358220 K00360 85.0
358220 K00361 85.0
358220 K00362 85.0
358220 K00363 85.0
358220 K00366 85.0
358220 K00367 85.0
358220 K00368 85.0
358220 K00370 90.0
358220 K00371 90.0
358220 K00372 90.0
358220 K00373 90.0
358220 K00374 90.0
358220 K00376 85.0
358220 K00844 85.0
358220 K02164 85.0
358220 K02305 85.0
358220 K02448 85.0
358220 K02567 85.0
358220 K02568 85.0
358220 K02570 85.0
358220 K02571 85.0
358220 K03385 85.0
358220 K04017 85.0
358220 K04018 85.0
358220 K04561 90.0
358220 K04747 85.0
358220 K04748 85.0
358220 K05601 85.0
358220 K10534 85.0
358220 K12264 85.0
358220 K12265 85.0
358220 K12266 90.0
358220 K15864 85.0
358220 K15876 85.0
358220 K15877 85.0
358220 K17877 85.0
358220 K19339 85.0
358220 K19343 85.0
358220 K26138 90.0
358220 K26139 90.0
745310 K00360 85.0
745310 K00361 85.0
745310 K00362 85.0
745310 K00363 85.0
745310 K00366 85.0
745310 K00367 85.0
745310 K00368 85.0
745310 K00370 85.0
745310 K00371 85.0
745310 K00372 85.0
745310 K00373 85.0
745310 K00374 85.0
745310 K00376 85.0
745310 K00844 85.0
745310 K02164 85.0
745310 K02305 85.0
745310 K02448 85.0
745310 K02567 85.0
745310 K02568 85.0
745310 K02570 85.0
745310 K02571 85.0
745310 K03385 85.0
745310 K04017 85.0
745310 K04018 85.0
745310 K04561 90.0
745310 K04747 85.0
745310 K04748 85.0
745310 K05601 85.0
745310 K10534 85.0
745310 K12264 85.0
745310 K12265 85.0
745310 K12266 85.0
745310 K15864 85.0
745310 K15876 85.0
745310 K15877 85.0
745310 K17877 85.0
745310 K19339 85.0
745310 K19343 85.0
745310 K26138 85.0
745310 K26139 85.0
1265504 K00360 85.0
1265504 K00361 85.0
1265504 K00362 85.0
1265504 K00363 85.0
1265504 K00366 85.0
1265504 K00367 85.0
1265504 K00368 85.0
1265504 K00370 86.0
1265504 K00371 88.0
1265504 K00372 85.0
1265504 K00373 85.0
1265504 K00374 85.0
1265504 K00376 85.0
1265504 K00844 85.0
1265504 K02164 85.0
1265504 K02305 85.0
1265504 K02448 85.0
1265504 K02567 85.0
1265504 K02568 85.0
1265504 K02570 85.0
1265504 K02571 85.0
1265504 K03385 85.0
1265504 K04017 85.0
1265504 K04018 85.0
1265504 K04561 85.0
1265504 K04747 85.0
1265504 K04748 85.0
1265504 K05601 85.0
1265504 K10534 85.0
1265504 K12264 85.0
1265504 K12265 85.0
1265504 K12266 85.0
1265504 K15864 85.0
1265504 K15876 85.0
1265504 K15877 85.0
1265504 K17877 85.0
1265504 K19339 85.0
1265504 K19343 85.0
1265504 K26138 85.0
1265504 K26139 85.0
1217690 K00360 85.0
1217690 K00361 85.0
1217690 K00362 90.0
1217690 K00363 85.0
1217690 K00366 85.0
1217690 K00367 85.0
1217690 K00368 85.0
1217690 K00370 85.0
1217690 K00371 85.0
1217690 K00372 90.0
1217690 K00373 85.0
1217690 K00374 85.0
1217690 K00376 85.0
1217690 K00844 85.0
1217690 K02164 85.0
1217690 K02305 85.0
1217690 K02448 85.0
1217690 K02567 85.0
1217690 K02568 85.0
1217690 K02570 85.0
1217690 K02571 85.0
1217690 K03385 85.0
1217690 K04017 85.0
1217690 K04018 85.0
1217690 K04561 85.0
1217690 K04747 85.0
1217690 K04748 85.0
1217690 K05601 85.0
1217690 K10534 85.0
1217690 K12264 85.0
1217690 K12265 85.0
1217690 K12266 85.0
1217690 K15864 85.0
1217690 K15876 85.0
1217690 K15877 85.0
1217690 K17877 85.0
1217690 K19339 85.0
1217690 K19343 85.0
1217690 K26138 85.0
1217690 K26139 90.0
983594 K00360 85.0
983594 K00361 85.0
983594 K00362 90.0
983594 K00363 90.0
983594 K00366 85.0
983594 K00367 85.0
983594 K00368 85.0
983594 K00370 85.0
983594 K00371 85.0
983594 K00372 85.0
983594 K00373 85.0
983594 K00374 85.0
983594 K00376 85.0
983594 K00844 85.0
983594 K02164 85.0
983594 K02305 85.0
983594 K02448 90.0
983594 K02567 85.0
983594 K02568 85.0
983594 K02570 85.0
983594 K02571 85.0
983594 K03385 85.0
983594 K04017 85.0
983594 K04018 85.0
983594 K04561 85.0
983594 K04747 85.0
983594 K04748 90.0
983594 K05601 85.0
983594 K10534 85.0
983594 K12264 85.0
983594 K12265 85.0
983594 K12266 85.0
983594 K15864 85.0
983594 K15876 85.0
983594 K15877 85.0
983594 K17877 85.0
983594 K19339 85.0
983594 K19343 85.0
983594 K26138 85.0
983594 K26139 85.0
348824 K00360 85.0
348824 K00361 85.0
348824 K00362 85.0
348824 K00363 85.0
348824 K00366 85.0
348824 K00367 85.0
348824 K00368 85.0
348824 K00370 85.0
348824 K00371 85.0
348824 K00372 90.0
348824 K00373 85.0
348824 K00374 85.0
348824 K00376 85.0
348824 K00844 85.0
348824 K02164 85.0
348824 K02305 85.0
348824 K02448 85.0
348824 K02567 90.0
348824 K02568 90.0
348824 K02570 90.0
348824 K02571 90.0
348824 K03385 85.0
348824 K04017 85.0
348824 K04018 85.0
348824 K04561 85.0
348824 K04747 85.0
348824 K04748 85.0
348824 K05601 85.0
348824 K10534 85.0
348824 K12264 85.0
348824 K12265 85.0
348824 K12266 85.0
348824 K15864 85.0
348824 K15876 85.0
348824 K15877 85.0
348824 K17877 85.0
348824 K19339 85.0
348824 K19343 85.0
348824 K26138 90.0
348824 K26139 90.0
1495331 K00360 85.0
1495331 K00361 85.0
1495331 K00362 85.0
1495331 K00363 85.0
1495331 K00366 85.0
1495331 K00367 85.0
1495331 K00368 85.0
1495331 K00370 85.0
1495331 K00371 85.0
1495331 K00372 90.0
1495331 K00373 85.0
1495331 K00374 85.0
1495331 K00376 85.0
1495331 K00844 85.0
1495331 K02164 85.0
1495331 K02305 85.0
1495331 K02448 85.0
1495331 K02567 85.0
1495331 K02568 85.0
1495331 K02570 85.0
1495331 K02571 85.0
1495331 K03385 85.0
1495331 K04017 85.0
1495331 K04018 85.0
1495331 K04561 85.0
1495331 K04747 85.0
1495331 K04748 85.0
1495331 K05601 85.0
1495331 K10534 85.0
1495331 K12264 85.0
1495331 K12265 85.0
1495331 K12266 90.0
1495331 K15864 85.0
1495331 K15876 85.0
1495331 K15877 85.0
1495331 K17877 85.0
1495331 K19339 85.0
1495331 K19343 85.0
1495331 K26138 90.0
1495331 K26139 90.0
1333852 K00360 85.0
1333852 K00361 85.0
1333852 K00362 85.0
1333852 K00363 85.0
1333852 K00366 85.0
1333852 K00367 85.0
1333852 K00368 85.0
1333852 K00370 85.0
1333852 K00371 85.0
1333852 K00372 85.0
1333852 K00373 85.0
1333852 K00374 85.0
1333852 K00376 85.0
1333852 K00844 85.0
1333852 K02164 85.0
1333852 K02305 85.0
1333852 K02448 85.0
1333852 K02567 85.0
1333852 K02568 85.0
1333852 K02570 85.0
1333852 K02571 85.0
1333852 K03385 85.0
1333852 K04017 85.0
1333852 K04018 85.0
1333852 K04561 85.0
1333852 K04747 85.0
1333852 K04748 85.0
1333852 K05601 85.0
1333852 K10534 85.0
1333852 K12264 85.0
1333852 K12265 85.0
1333852 K12266 85.0
1333852 K15864 85.0
1333852 K15876 85.0
1333852 K15877 85.0
1333852 K17877 85.0
1333852 K19339 85.0
1333852 K19343 85.0
1333852 K26138 85.0
1333852 K26139 85.0
68895 K00360 85.0
68895 K00361 85.0
68895 K00362 90.0
68895 K00363 90.0
68895 K00366 85.0
68895 K00367 85.0
68895 K00368 85.0
68895 K00370 90.0
68895 K00371 90.0
68895 K00372 90.0
68895 K00373 90.0
68895 K00374 90.0
68895 K00376 85.0
68895 K00844 85.0
68895 K02164 85.0
68895 K02305 85.0
68895 K02448 85.0
68895 K02567 85.0
68895 K02568 85.0
68895 K02570 85.0
68895 K02571 85.0
68895 K03385 85.0
68895 K04017 85.0
68895 K04018 85.0
68895 K04561 90.0
68895 K04747 85.0
68895 K04748 85.0
68895 K05601 85.0
68895 K10534 85.0
68895 K12264 85.0
68895 K12265 85.0
68895 K12266 90.0
68895 K15864 85.0
68895 K15876 85.0
68895 K15877 85.0
68895 K17877 85.0
68895 K19339 85.0
68895 K19343 85.0
68895 K26138 85.0
68895 K26139 90.0
80878 K00360 85.0
80878 K00361 85.0
80878 K00362 90.0
80878 K00363 90.0
80878 K00366 85.0
80878 K00367 85.0
80878 K00368 85.0
80878 K00370 90.0
80878 K00371 90.0
80878 K00372 85.0
80878 K00373 89.0
80878 K00374 90.0
80878 K00376 90.0
80878 K00844 85.0
